location,year,distance_in_meters,stroke,relay,gender,country,athlete,rank,time_seconds
Rio,2016,200m,Butterfly,0,Men,DEN,Viktor Bromer,4,115.64
Rio,2016,200m,Butterfly,0,Men,HUN,Laszlo Cseh,4,116.24
Rio,2016,200m,Butterfly,0,Men,BEL,Louis Croenen,4,117.04
Rio,2016,200m,Butterfly,0,Women,ESP,Mireia Belmonte,1,124.85
Rio,2016,200m,Butterfly,0,Women,AUS,Madeline Groves,2,124.88
Rio,2016,200m,Butterfly,0,Women,JPN,Natsumi Hoshi,3,125.2
Rio,2016,200m,Butterfly,0,Women,USA,Cammile Adams,4,125.9
Rio,2016,200m,Butterfly,0,Women,CHN,Yilin Zhou,4,127.37
Rio,2016,200m,Butterfly,0,Women,CHN,Yufei Zhang,4,127.4
Rio,2016,200m,Butterfly,0,Women,USA,Hali Flickinger,4,127.71
Rio,2016,200m,Butterfly,0,Women,AUS,Brianna Throssell,4,127.87
Rio,2016,200m,Freestyle,0,Men,CHN,Yang Sun,1,104.65
Rio,2016,200m,Freestyle,0,Men,RSA,Chad Le Clos,2,105.2
Rio,2016,200m,Freestyle,0,Men,USA,Conor Dwyer,3,105.23
Rio,2016,200m,Freestyle,0,Men,GBR,James Guy,4,105.49
Rio,2016,200m,Freestyle,0,Men,USA,Townley Haas,4,105.58
Rio,2016,200m,Freestyle,0,Men,GER,Paul Biedermann,4,105.84
Rio,2016,200m,Freestyle,0,Men,JPN,Kosuke Hagino,4,105.9
Rio,2016,200m,Freestyle,0,Men,RUS,Aleksandr Krasnykh,4,105.91
Rio,2016,200m,Freestyle,0,Women,USA,Katie Ledecky,1,113.73
Rio,2016,200m,Freestyle,0,Women,SWE,Sarah Sjostrom,2,114.08
Rio,2016,200m,Freestyle,0,Women,AUS,Emma Mckeon,3,114.92
Rio,2016,200m,Freestyle,0,Women,ITA,Federica Pellegrini,4,115.18
Rio,2016,200m,Freestyle,0,Women,CHN,Duo Shen,4,115.25
Rio,2016,200m,Freestyle,0,Women,AUS,Bronte Barratt,4,115.25
Rio,2016,200m,Freestyle,0,Women,SWE,Michelle Coleman,4,116.27
Rio,2016,200m,Freestyle,0,Women,FRA,Charlotte Bonnet,4,116.29
Rio,2016,200m,Individual medley,0,Men,USA,Michael Phelps,1,114.66
Rio,2016,200m,Individual medley,0,Men,JPN,Kosuke Hagino,2,116.61
Rio,2016,200m,Individual medley,0,Men,CHN,Shun Wang,3,117.05
Rio,2016,200m,Individual medley,0,Men,JPN,Hiromasa Fujimori,4,117.21
Rio,2016,200m,Individual medley,0,Men,USA,Ryan Lochte,4,117.47
Rio,2016,200m,Individual medley,0,Men,GER,Philip Heintz,4,117.48
Rio,2016,200m,Individual medley,0,Men,BRA,Thiago Pereira,4,118.02
Rio,2016,200m,Individual medley,0,Men,GBR,Dan Wallace,4,118.54
Rio,2016,200m,Individual medley,0,Women,HUN,Katinka Hosszu,1,126.58
Rio,2016,200m,Individual medley,0,Women,GBR,Siobhan-Marie Oconnor,2,126.88
Rio,2016,200m,Individual medley,0,Women,USA,Madeline Dirado,3,128.79
Rio,2016,200m,Individual medley,0,Women,USA,Melanie Margalis,4,129.21
Rio,2016,200m,Individual medley,0,Women,AUS,Alicia Coutts,4,130.88
Rio,2016,200m,Individual medley,0,Women,CAN,Sydney Pickrem,4,131.22
Rio,2016,200m,Individual medley,0,Women,RUS,Viktoriya Andreyeva,4,132.28
Rio,2016,200m,Individual medley,0,Women,CHN,Shiwen Ye,4,133.56
Rio,2016,400m,Freestyle,0,Men,AUS,Mack Horton,1,221.55
Rio,2016,400m,Freestyle,0,Men,CHN,Yang Sun,2,221.68
Rio,2016,400m,Freestyle,0,Men,ITA,Gabriele Detti,3,223.49
Rio,2016,400m,Freestyle,0,Men,USA,Conor Dwyer,4,224.01
Rio,2016,400m,Freestyle,0,Men,USA,Connor Jaeger,4,224.16
Rio,2016,400m,Freestyle,0,Men,GBR,James Guy,4,224.68
Rio,2016,400m,Freestyle,0,Men,AUS,David Mckeon,4,225.28
Rio,2016,400m,Freestyle,0,Men,FRA,Jordan Pothain,4,229.07
Rio,2016,400m,Freestyle,0,Women,USA,Katie Ledecky,1,236.46
Rio,2016,400m,Freestyle,0,Women,GBR,Jazz Carlin,2,241.23
Rio,2016,400m,Freestyle,0,Women,USA,Leah Smith,3,241.92
Rio,2016,400m,Freestyle,0,Women,HUN,Boglarka Kapas,4,242.37
Rio,2016,400m,Freestyle,0,Women,CAN,Brittany Maclean,4,244.69
Rio,2016,400m,Freestyle,0,Women,AUS,Tamsin Cook,4,245.3
Rio,2016,400m,Freestyle,0,Women,AUS,Jessica Ashwood,4,245.68
Rio,2016,400m,Freestyle,0,Women,FRA,Coralie Balmy,4,246.98
Rio,2016,400m,Individual medley,0,Men,JPN,Kosuke Hagino,1,246.05
Rio,2016,400m,Individual medley,0,Men,USA,Chase Kalisz,2,246.75
Rio,2016,400m,Individual medley,0,Men,JPN,Daiya Seto,3,249.71
Rio,2016,400m,Individual medley,0,Men,GBR,Max Litchfield,4,251.62
Rio,2016,400m,Individual medley,0,Men,USA,Jay Litherland,4,251.68
Rio,2016,400m,Individual medley,0,Men,AUS,Thomas Fraser-Holmes,4,251.9
Rio,2016,400m,Individual medley,0,Men,AUS,Travis Mahoney,4,255.48
Rio,2016,400m,Individual medley,0,Men,ESP,Joan Lluis Pons Ramon,4,256.58
Rio,2016,400m,Individual medley,0,Women,HUN,Katinka Hosszu,1,266.36
Rio,2016,400m,Individual medley,0,Women,USA,Madeline Dirado,2,271.15
Rio,2016,400m,Individual medley,0,Women,ESP,Mireia Belmonte,3,272.39
Rio,2016,400m,Individual medley,0,Women,GBR,Hannah Miley,4,272.54
Rio,2016,400m,Individual medley,0,Women,CAN,Emily Overholt,4,274.7
Rio,2016,400m,Individual medley,0,Women,USA,Elizabeth Beisel,4,274.98
Rio,2016,400m,Individual medley,0,Women,GBR,Aimee Willmott,4,275.04
Rio,2016,400m,Individual medley,0,Women,JPN,Sakiko Shimizu,4,278.06
Rio,2016,4x100,Freestyle,1,Men,USA,"Ryan Held, Anthony Ervin, Michael Phelps, James Feigen, Nathan Adrian, Caeleb Dressel, Blake Pieroni",1,189.92
Rio,2016,4x100,Freestyle,1,Men,FRA,"William Meynard, Jeremy Stravius, Fabien Gilot, Mehdy Metella, Florent Manaudou, Clement Mignon",2,190.53
Rio,2016,4x100,Freestyle,1,Men,AUS,"Cameron Mcevoy, Kyle Chalmers, Matthew Abood, James Magnussen, James Roberts",3,191.37
Rio,2016,4x100,Freestyle,1,Men,RUS,"Aleksandr Popkov, Andrey Grechin, Danila Izotov, Alexander Sukhorukov, Vladimir Morozov",4,191.64
Rio,2016,4x100,Freestyle,1,Men,BRA,"Joao De Lucca, Marcelo Chierighini, Gabriel Da Silva Santos, Matheus Santana, Nicolas Nilo",4,193.21
Rio,2016,4x100,Freestyle,1,Men,BEL,"Dieter Dekoninck, Pieter Timmers, Jasper Aerents, Emmanuel Vanluchene, Glenn Surgeloose",4,193.57
Rio,2016,4x100,Freestyle,1,Men,CAN,"Markus Thormeyer, Yuri Kisil, Santo Condorelli, Evan Van Moerkerke",4,194.35
Rio,2016,4x100,Freestyle,1,Men,JPN,"Junya Koga, Shinri Shioura, Katsumi Nakamura, Kenji Kobase",4,194.48
Rio,2016,4x100,Freestyle,1,Women,AUS,"Emma Mckeon, Madison Wilson, Bronte Campbell, Brittany Elmslie, Cate Campbell",1,210.65
Rio,2016,4x100,Freestyle,1,Women,USA,"Simone Manuel, Lia Neal, Dana Vollmer, Allison Schmitt, Amanda Weir, Katie Ledecky, Abbey Weitzeil",2,211.89
Rio,2016,4x100,Freestyle,1,Women,CAN,"Chantal Van Landeghem, Penny Oleksiak, Sandrine Mainville, Taylor Madison Ruck, Michelle Williams",3,212.89
Rio,2016,4x100,Freestyle,1,Women,NZ,"Maud Van Der Meer, Ranomi Kromowidjojo, Marrit Steenbergen, Inge Dekker, Femke Heemskerk",4,213.81
Rio,2016,4x100,Freestyle,1,Women,SWE,"Sarah Sjostrom, Michelle Coleman, Louise Hansson, Ida Lindborg, Ida Marko-Varga",4,215.9
Rio,2016,4x100,Freestyle,1,Women,NL,"Erika Ferraioli, Aglaia Pezzato, Federica Pellegrini, Silvia Di Pietro",4,216.78
Rio,2016,4x100,Freestyle,1,Women,FRA,"Mathilde Cini, Beryl Gastaldello, Anna Santamans, Charlotte Bonnet",4,217.45
Rio,2016,4x100,Freestyle,1,Women,JPN,"Yayoi Matsumoto, Rikako Ikee, Miki Uchida, Misaki Yamaguchi",4,217.78
Rio,2016,4x100,Medley,1,Men,USA,"Tom Shields, Cody Miller, Michael Phelps, Kevin Cordes, Ryan Murphy, David Plummer, Caeleb Dressel, Nathan Adrian",2,207.95
Rio,2016,4x100,Medley,1,Men,GBR,"Chris Walker-Hebborn, Duncan Scott, James Guy, Adam Peaty",3,209.24
Rio,2016,4x100,Medley,1,Men,AUS,"Cameron Mcevoy, David Morgan, Mitchell Larkin, Kyle Chalmers, Jake Packard",4,209.93
Rio,2016,4x100,Medley,1,Men,RUS,"Aleksandr Sadovnikov, Anton Chupkov, Evgeny Koptelov, Vladimir Morozov, Grigory Tarasevich, Evgeny Rylov, Alexander Sukhorukov",4,211.3
Rio,2016,4x100,Medley,1,Men,JPN,"Yasuhiro Koseki, Katsumi Nakamura, Ryosuke Irie, Takuro Fujii",4,211.97
Rio,2016,4x100,Medley,1,Men,BRA,"Marcelo Chierighini, Joao Gomes, Guilherme Guido, Henrique Martins, Felipe Franca",4,212.84
Rio,2016,4x100,Medley,1,Men,GER,"Steffen Deibler, Marco Koch, Damian Wierling, Christian Vom Lehn, Jan-Philip Glania",4,213.5
Rio,2016,4x100,Medley,1,Men,IR,"Bence Pulai, Richard Bohus, Daniel Gyurta, Gabor Balog",5,
Rio,2016,4x100,Medley,1,Women,USA,"Kathleen Baker, Lilly King, Kelsi Worrell, Katie Meili, Dana Vollmer, Olivia Smoliga, Simone Manuel, Abbey Weitzeil",1,233.13
Rio,2016,4x100,Medley,1,Women,AUS,"Madison Wilson, Emily Seebohm, Taylor Mckeown, Emma Mckeon, Brittany Elmslie, Madeline Groves, Cate Campbell",2,235
Rio,2016,4x100,Medley,1,Women,DEN,"Rikke Moller Pedersen, Mie Nielsen, Jeanette Ottesen, Pernille Blume",3,235.01
Rio,2016,4x100,Medley,1,Women,CHN,,4,235.18
Rio,2016,4x100,Medley,1,Women,CAN,,4,235.49
Rio,2016,4x100,Medley,1,Women,RUS,,4,235.66
Rio,2016,4x100,Medley,1,Women,GBR,,4,236.96
Rio,2016,4x100,Medley,1,Women,ITA,"Ilaria Bianchi, Carlotta Zofkova, Federica Pellegrini, Arianna Castiglioni",4,239.5
Rio,2016,4x200,Freestyle,1,Men,USA,"Gunnar Bentz, Townley Haas, Ryan Lochte, Jack Conger, Conor Dwyer, Michael Phelps, Clark Smith",1,420.66
Rio,2016,4x200,Freestyle,1,Men,GBR,"Dan Wallace, James Guy, Robbie Renwick, Stephen Milne, Duncan Scott",2,423.13
Rio,2016,4x200,Freestyle,1,Men,JPN,"Yuki Kobori, Naito Ehara, Takeshi Matsuda, Kosuke Hagino",3,423.5
Rio,2016,4x200,Freestyle,1,Men,AUS,"Daniel Smith, Mack Horton, Thomas Fraser-Holmes, Jacob Hansford, David Mckeon",4,424.18
Rio,2016,4x200,Freestyle,1,Men,RUS,"Aleksandr Krasnykh, Mikhail Dovgalyuk, Nikita Lobintsev, Viacheslav Andrusenko, Danila Izotov",4,425.7
Rio,2016,4x200,Freestyle,1,Men,GER,,4,427.28
Rio,2016,4x200,Freestyle,1,Men,NLD,"Maarten Brzoskowski, Ben Schwietert, Sebastiaan Verschuren, Kyle Stolk, Dion Dreesens",4,429.1
Rio,2016,4x200,Freestyle,1,Men,BEL,"Dieter Dekoninck, Louis Croenen, Glenn Surgeloose, Emmanuel Vanluchene, Pieter Timmers",4,431.64
Rio,2016,4x200,Freestyle,1,Women,USA,"Katie Ledecky, Allison Schmitt, Madeline Dirado, Leah Smith, Missy Franklin, Melanie Margalis, Cierra Runge",1,463.03
Rio,2016,4x200,Freestyle,1,Women,AUS,"Jessica Ashwood, Bronte Barratt, Emma Mckeon, Tamsin Cook, Leah Neale",2,464.87
Rio,2016,4x200,Freestyle,1,Women,CAN,"Emily Overholt, Taylor Madison Ruck, Penny Oleksiak, Brittany Maclean, Katerine Savard, Kennedy Goss",3,465.39
Rio,2016,4x200,Freestyle,1,Women,CHN,"Yuhan Zhang, Jie Dong, Duo Shen, Yanhan Ai, Shijia Wang",4,467.96
Rio,2016,4x200,Freestyle,1,Women,SWE,"Michelle Coleman, Louise Hansson, Ida Marko-Varga, Sarah Sjostrom",4,470.26
Rio,2016,4x200,Freestyle,1,Women,HUN,"Zsuzsanna Jakabos, Evelin Verraszto, Ajna Kesely, Boglarka Kapas, Katinka Hosszu",4,471.03
Rio,2016,4x200,Freestyle,1,Women,RUS,"Arina Openysheva, Daria Ustinova, Veronika Popova",4,473.26
Rio,2016,4x200,Freestyle,1,Women,JPN,"Rikako Ikee, Chihiro Igarashi, Sachi Mochida, Tomomi Aoki",4,476.76
Rio,2016,50m,Freestyle,0,Men,USA,Anthony Ervin,1,21.4
Rio,2016,50m,Freestyle,0,Men,FRA,Florent Manaudou,2,21.41
Rio,2016,50m,Freestyle,0,Men,USA,Nathan Adrian,3,21.49
Rio,2016,50m,Freestyle,0,Men,GBR,Ben Proud,4,21.68
Rio,2016,50m,Freestyle,0,Men,UKR,Andriy Hovorov,4,21.74
Rio,2016,50m,Freestyle,0,Men,BRA,Bruno Fratus,4,21.79
Rio,2016,50m,Freestyle,0,Men,RSA,Bradley Edward Tandy,4,21.79
Rio,2016,50m,Freestyle,0,Men,LTU,Simonas Bilis,4,22.08
Rio,2016,50m,Freestyle,0,Women,DEN,Pernille Blume,1,24.07
Rio,2016,50m,Freestyle,0,Women,USA,Simone Manuel,2,24.09
Rio,2016,50m,Freestyle,0,Women,BLR,Aliaksandra Herasimenia,3,24.11
Rio,2016,50m,Freestyle,0,Women,GBR,Francesca Halsall,4,24.13
Rio,2016,50m,Freestyle,0,Women,AUS,Cate Campbell,4,24.15
Rio,2016,50m,Freestyle,0,Women,NED,Ranomi Kromowidjojo,4,24.19
Rio,2016,50m,Freestyle,0,Women,AUS,Bronte Campbell,4,24.42
Rio,2016,50m,Freestyle,0,Women,BRA,Etiene Medeiros,4,24.69
Rio,2016,800m,Freestyle,0,Women,USA,Katie Ledecky,1,484.79
Rio,2016,800m,Freestyle,0,Women,GBR,Jazz Carlin,2,496.17
Rio,2016,800m,Freestyle,0,Women,HUN,Boglarka Kapas,3,496.37
Rio,2016,800m,Freestyle,0,Women,ESP,Mireia Belmonte,4,498.55
Rio,2016,800m,Freestyle,0,Women,AUS,Jessica Ashwood,4,500.32
Rio,2016,800m,Freestyle,0,Women,USA,Leah Smith,4,500.95
Rio,2016,800m,Freestyle,0,Women,DEN,Lotte Friis,4,504.5
Rio,2016,800m,Freestyle,0,Women,GER,Sarah Kohler,4,507.75
London,2012,100m,Backstroke,0,Men,USA,Matt Grevers,1,52.16
London,2012,100m,Backstroke,0,Men,USA,Nick Thoman,2,52.92
London,2012,100m,Backstroke,0,Men,JPN,Ryosuke Irie,3,52.97
London,2012,100m,Backstroke,0,Men,FRA,Camille Lacourt,4,53.08
London,2012,100m,Backstroke,0,Men,GBR,Liam Tancock,4,53.35
London,2012,100m,Backstroke,0,Men,GER,Helge Meeuw,4,53.48
London,2012,100m,Backstroke,0,Men,AUS,Hayden Stoeckel,4,53.55
London,2012,100m,Backstroke,0,Men,CHN,Feiyi Cheng,4,53.77
London,2012,100m,Backstroke,0,Women,USA,Missy Franklin,2,58.33
London,2012,100m,Backstroke,0,Women,AUS,Emily Seebohm,3,58.68
London,2012,100m,Backstroke,0,Women,JPN,Aya Terakawa,4,58.83
London,2012,100m,Backstroke,0,Women,RUS,Anastasia Zueva,4,59
London,2012,100m,Backstroke,0,Women,GBR,Gemma Spofforth,4,59.2
London,2012,100m,Backstroke,0,Women,CHN,Jing Zhao,4,59.23
London,2012,100m,Backstroke,0,Women,AUS,Belinda Hocking,4,59.29
London,2012,100m,Backstroke,0,Women,CHN,Yuanhui Fu,1,60.5
London,2012,100m,Breaststroke,0,Men,RSA,Cameron Van Der Burgh,2,58.46
London,2012,100m,Breaststroke,0,Men,AUS,Christian Sprenger,3,58.93
London,2012,100m,Breaststroke,0,Men,USA,Brendan Hansen,4,59.49
London,2012,100m,Breaststroke,0,Men,HUN,Daniel Gyurta,4,59.53
London,2012,100m,Breaststroke,0,Men,JPN,Kosuke Kitajima,4,59.79
London,2012,100m,Breaststroke,0,Men,AUS,Brenton Rickard,4,59.87
London,2012,100m,Breaststroke,0,Men,ITA,Fabio Scozzoli,4,59.97
London,2012,100m,Breaststroke,0,Men,LTU,Giedrius Titenis,1,60.84
London,2012,100m,Breaststroke,0,Women,LTU,Ruta Meilutyte,1,65.47
London,2012,100m,Breaststroke,0,Women,USA,Rebecca Soni,2,65.55
London,2012,100m,Breaststroke,0,Women,JPN,Satomi Suzuki,3,66.46
London,2012,100m,Breaststroke,0,Women,JAM,Alia Atkinson,4,66.93
London,2012,100m,Breaststroke,0,Women,AUS,Leisel Jones,4,66.95
London,2012,100m,Breaststroke,0,Women,USA,Breeja Larson,4,66.96
London,2012,100m,Breaststroke,0,Women,RUS,Yuliya Efimova,4,66.98
London,2012,100m,Breaststroke,0,Women,DEN,Rikke Moller Pedersen,4,67.55
London,2012,100m,Butterfly,0,Men,USA,Michael Phelps,1,51.21
London,2012,100m,Butterfly,0,Men,RSA,Chad Le Clos,2,51.44
London,2012,100m,Butterfly,0,Men,RUS,Evgeny Korotyshkin,2,51.44
London,2012,100m,Butterfly,0,Men,SRB,Milorad Cavic,4,51.81
London,2012,100m,Butterfly,0,Men,GER,Steffen Deibler,4,51.81
London,2012,100m,Butterfly,0,Men,NED,Joeri Verlinden,4,51.82
London,2012,100m,Butterfly,0,Men,USA,Tyler Mcgill,4,51.88
London,2012,100m,Butterfly,0,Men,POL,Konrad Czerniak,4,52.05
London,2012,100m,Butterfly,0,Women,USA,Dana Vollmer,1,55.98
London,2012,100m,Butterfly,0,Women,CHN,Ying Lu,2,56.87
London,2012,100m,Butterfly,0,Women,AUS,Alicia Coutts,3,56.94
London,2012,100m,Butterfly,0,Women,SWE,Sarah Sjostrom,4,57.17
London,2012,100m,Butterfly,0,Women,ITA,Ilaria Bianchi,4,57.27
London,2012,100m,Butterfly,0,Women,DEN,Jeanette Ottesen,4,57.35
London,2012,100m,Butterfly,0,Women,USA,Claire Donahue,4,57.48
London,2012,100m,Butterfly,0,Women,GBR,Ellen Gandy,4,57.76
London,2012,100m,Freestyle,0,Men,USA,Nathan Adrian,1,47.52
London,2012,100m,Freestyle,0,Men,AUS,James Magnussen,2,47.53
London,2012,100m,Freestyle,0,Men,CAN,Brent Hayden,3,47.8
London,2012,100m,Freestyle,0,Men,FRA,Yannick Agnel,4,47.84
London,2012,100m,Freestyle,0,Men,NED,Sebastiaan Verschuren,4,47.88
London,2012,100m,Freestyle,0,Men,BRA,Cesar Cielo Filho,4,47.92
London,2012,100m,Freestyle,0,Men,CUB,Hanser Garcia,4,48.04
London,2012,100m,Freestyle,0,Men,RUS,Nikita Lobintsev,4,48.44
London,2012,100m,Freestyle,0,Women,NED,Ranomi Kromowidjojo,1,53
London,2012,100m,Freestyle,0,Women,BLR,Aliaksandra Herasimenia,2,53.38
London,2012,100m,Freestyle,0,Women,CHN,Yi Tang,3,53.44
London,2012,100m,Freestyle,0,Women,AUS,Melanie Schlanger,4,53.47
London,2012,100m,Freestyle,0,Women,USA,Missy Franklin,4,53.64
London,2012,100m,Freestyle,0,Women,GBR,Francesca Halsall,4,53.66
London,2012,100m,Freestyle,0,Women,DEN,Jeanette Ottesen,4,53.75
London,2012,100m,Freestyle,0,Women,USA,Jessica Hardy,4,54.02
London,2012,1500m,Freestyle,0,Men,CHN,Yang Sun,1,871.02
London,2012,1500m,Freestyle,0,Men,CAN,Ryan Cochrane,2,879.63
London,2012,1500m,Freestyle,0,Men,TUN,Oussama Mellouli,3,880.31
London,2012,1500m,Freestyle,0,Men,KOR,Tae-Hwan Park,4,890.61
London,2012,1500m,Freestyle,0,Men,ITA,Gregorio Paltrinieri,4,891.92
London,2012,1500m,Freestyle,0,Men,USA,Connor Jaeger,4,892.99
London,2012,1500m,Freestyle,0,Men,POL,Mateusz Sawrymowicz,4,894.32
London,2012,1500m,Freestyle,0,Men,GBR,Daniel Fogg,4,900.76
London,2012,200m,Backstroke,0,Men,USA,Tyler Clary,1,113.41
London,2012,200m,Backstroke,0,Men,JPN,Ryosuke Irie,2,113.78
London,2012,200m,Backstroke,0,Men,USA,Ryan Lochte,3,113.94
London,2012,200m,Backstroke,0,Men,POL,Radoslaw Kawecki,4,115.59
London,2012,200m,Backstroke,0,Men,CHN,Fenglin Zhang,4,115.59
London,2012,200m,Backstroke,0,Men,JPN,Kazuki Watanabe,4,117.03
London,2012,200m,Backstroke,0,Men,ISR,Yakov Toumarkin,4,117.62
London,2012,200m,Backstroke,0,Men,AUS,Mitchell Larkin,4,118.02
London,2012,200m,Backstroke,0,Women,USA,Missy Franklin,1,124.06
London,2012,200m,Backstroke,0,Women,RUS,Anastasia Zueva,2,125.92
London,2012,200m,Backstroke,0,Women,USA,Elizabeth Beisel,3,126.55
London,2012,200m,Backstroke,0,Women,GBR,Elizabeth Simmonds,4,127.26
London,2012,200m,Backstroke,0,Women,AUS,Meagen Nay,4,127.43
London,2012,200m,Backstroke,0,Women,ZIM,Kirsty Leigh Coventry,4,128.18
London,2012,200m,Backstroke,0,Women,FRA,Alexianne Castel,4,128.43
London,2012,200m,Backstroke,0,Women,CAN,Sinead Russell,4,129.86
London,2012,200m,Breaststroke,0,Men,HUN,Daniel Gyurta,1,127.28
London,2012,200m,Breaststroke,0,Men,GBR,Michael Jamieson,2,127.43
London,2012,200m,Breaststroke,0,Men,JPN,Ryo Tateishi,3,128.29
London,2012,200m,Breaststroke,0,Men,JPN,Kosuke Kitajima,4,128.35
London,2012,200m,Breaststroke,0,Men,USA,Scott Weltz,4,129.02
London,2012,200m,Breaststroke,0,Men,USA,Clark Burckle,4,129.25
London,2012,200m,Breaststroke,0,Men,AUS,Brenton Rickard,4,129.28
London,2012,200m,Breaststroke,0,Men,GBR,Andrew Willis,4,129.44
London,2012,200m,Breaststroke,0,Women,USA,Rebecca Soni,1,139.59
London,2012,200m,Breaststroke,0,Women,JPN,Satomi Suzuki,2,140.72
London,2012,200m,Breaststroke,0,Women,RUS,Yuliya Efimova,3,140.92
London,2012,200m,Breaststroke,0,Women,DEN,Rikke Moller Pedersen,4,141.65
London,2012,200m,Breaststroke,0,Women,CAN,Martha Mccabe,4,143.16
London,2012,200m,Breaststroke,0,Women,USA,Micah Lawrence,4,143.27
London,2012,200m,Breaststroke,0,Women,RSA,Suzaan Van Biljon,4,143.72
London,2012,200m,Breaststroke,0,Women,AUS,Sally Foster,4,146
London,2012,200m,Butterfly,0,Men,RSA,Chad Le Clos,1,112.96
London,2012,200m,Butterfly,0,Men,USA,Michael Phelps,2,113.01
London,2012,200m,Butterfly,0,Men,JPN,Takeshi Matsuda,3,113.21
London,2012,200m,Butterfly,0,Men,AUT,Dinko Jukic,4,114.35
London,2012,200m,Butterfly,0,Men,USA,Tyler Clary,4,115.06
London,2012,200m,Butterfly,0,Men,SRB,Velimir Stjepanovic,4,115.07
London,2012,200m,Butterfly,0,Men,POL,Pawel Korzeniowski,4,115.08
London,2012,200m,Butterfly,0,Men,CHN,Yin Chen,4,115.18
London,2012,200m,Butterfly,0,Women,CHN,Liuyang Jiao,1,124.06
London,2012,200m,Butterfly,0,Women,ESP,Mireia Belmonte,2,125.25
London,2012,200m,Butterfly,0,Women,JPN,Natsumi Hoshi,3,125.48
London,2012,200m,Butterfly,0,Women,USA,Kathleen Hersey,4,125.78
London,2012,200m,Butterfly,0,Women,USA,Cammile Adams,4,126.78
London,2012,200m,Butterfly,0,Women,GBR,Jemma Lowe,4,126.8
London,2012,200m,Butterfly,0,Women,HUN,Zsuzsanna Jakabos,4,127.33
London,2012,200m,Butterfly,0,Women,CHN,Zige Liu,4,127.77
London,2012,200m,Freestyle,0,Men,FRA,Yannick Agnel,1,103.14
London,2012,200m,Freestyle,0,Men,KOR,Tae-Hwan Park,2,104.93
London,2012,200m,Freestyle,0,Men,CHN,Yang Sun,2,104.93
London,2012,200m,Freestyle,0,Men,USA,Ryan Lochte,4,105.04
London,2012,200m,Freestyle,0,Men,GER,Paul Biedermann,4,105.53
London,2012,200m,Freestyle,0,Men,GBR,Robbie Renwick,4,106.53
London,2012,200m,Freestyle,0,Men,AUS,Thomas Fraser-Holmes,4,106.93
London,2012,200m,Freestyle,0,Men,RUS,Danila Izotov,4,107.75
London,2012,200m,Freestyle,0,Women,USA,Allison Schmitt,1,113.61
London,2012,200m,Freestyle,0,Women,FRA,Camille Muffat,2,115.58
London,2012,200m,Freestyle,0,Women,AUS,Bronte Barratt,3,115.81
London,2012,200m,Freestyle,0,Women,USA,Missy Franklin,4,115.82
London,2012,200m,Freestyle,0,Women,ITA,Federica Pellegrini,4,116.73
London,2012,200m,Freestyle,0,Women,RUS,Veronika Popova,4,117.25
London,2012,200m,Freestyle,0,Women,GBR,Caitlin Mcclatchey,4,117.6
London,2012,200m,Freestyle,0,Women,AUS,Kylie Palmer,4,117.68
London,2012,200m,Individual medley,0,Men,USA,Michael Phelps,1,114.27
London,2012,200m,Individual medley,0,Men,USA,Ryan Lochte,2,114.9
London,2012,200m,Individual medley,0,Men,HUN,Laszlo Cseh,3,116.22
London,2012,200m,Individual medley,0,Men,BRA,Thiago Pereira,4,116.74
London,2012,200m,Individual medley,0,Men,JPN,Kosuke Hagino,4,117.35
London,2012,200m,Individual medley,0,Men,JPN,Ken Takakuwa,4,118.53
London,2012,200m,Individual medley,0,Men,GBR,James Goddard,4,119.05
London,2012,200m,Individual medley,0,Men,GER,Markus Deibler,4,119.1
London,2012,200m,Individual medley,0,Women,CHN,Shiwen Ye,1,127.57
London,2012,200m,Individual medley,0,Women,AUS,Alicia Coutts,2,128.15
London,2012,200m,Individual medley,0,Women,USA,Caitlin Leverenz,3,128.95
London,2012,200m,Individual medley,0,Women,AUS,Stephanie Rice,4,129.55
London,2012,200m,Individual medley,0,Women,USA,Ariana Kukors,4,129.83
London,2012,200m,Individual medley,0,Women,ZIM,Kirsty Leigh Coventry,4,131.13
London,2012,200m,Individual medley,0,Women,GBR,Hannah Miley,4,131.29
London,2012,200m,Individual medley,0,Women,HUN,Katinka Hosszu,4,134.19
London,2012,400m,Freestyle,0,Men,CHN,Yang Sun,1,220.14
London,2012,400m,Freestyle,0,Men,KOR,Tae-Hwan Park,2,222.06
London,2012,400m,Freestyle,0,Men,USA,Peter Vanderkaay,3,224.69
London,2012,400m,Freestyle,0,Men,CHN,Yun Hao,4,226.02
London,2012,400m,Freestyle,0,Men,USA,Conor Dwyer,4,226.39
London,2012,400m,Freestyle,0,Men,HUN,Gergo Kis,4,227.03
London,2012,400m,Freestyle,0,Men,GBR,David Carry,4,228.62
London,2012,400m,Freestyle,0,Men,AUS,Ryan Napoleon,4,229.25
London,2012,400m,Freestyle,0,Women,FRA,Camille Muffat,1,241.45
London,2012,400m,Freestyle,0,Women,USA,Allison Schmitt,2,241.77
London,2012,400m,Freestyle,0,Women,GBR,Rebecca Adlington,3,243.01
London,2012,400m,Freestyle,0,Women,DEN,Lotte Friis,4,243.98
London,2012,400m,Freestyle,0,Women,ITA,Federica Pellegrini,4,244.5
London,2012,400m,Freestyle,0,Women,FRA,Coralie Balmy,4,245.95
